stimulus_presentation_id,start_time,stop_time,orientation,temporal_frequency,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
31005,3188.9871377485456,3190.9888077485457,270.0,1.0,0,1,0,8,0,0,2,0,0,13,0,2,2,7,0,0,22,38,0,1,22,25,4,14,18,23,35,48,35,2,28,13,25,10,1,0,28,37,9,13,88,1,23,1,1,4,0,14,2,0,1,6,11,0,0,0,0,2,4,8,3,15
31039,3291.0724277485456,3293.074107748545,270.0,1.0,1,8,0,1,0,0,0,0,1,15,0,4,0,0,1,1,13,28,0,6,22,19,8,4,31,5,15,16,19,8,16,12,4,30,0,21,6,19,23,12,32,0,22,1,0,2,0,7,4,2,0,0,17,0,25,0,0,11,0,16,4,7
31099,3471.2229177485456,3473.2246277485456,270.0,1.0,2,2,0,7,0,0,1,0,0,9,0,6,1,5,2,1,39,41,0,7,25,20,1,8,47,18,30,48,34,5,17,13,27,16,2,11,27,41,16,13,52,4,30,3,4,1,0,12,6,3,2,2,26,0,54,0,0,2,10,27,7,24
31114,3516.260542400636,3518.262212400636,270.0,1.0,3,0,0,10,0,0,1,0,0,10,0,5,0,1,0,1,29,42,0,7,26,34,2,14,20,12,45,27,28,3,21,12,19,45,6,13,25,26,2,5,75,1,15,1,1,5,0,6,6,1,0,0,10,0,34,0,0,1,6,20,6,12
49242,4825.354122400636,4827.355802400636,270.0,1.0,3,0,2,3,0,0,0,0,0,3,0,8,0,6,0,3,11,32,1,11,10,5,1,1,37,6,9,10,16,11,3,4,10,37,0,58,13,12,26,19,8,0,35,0,2,1,0,2,11,2,1,5,22,0,40,0,0,4,0,19,0,9
49257,4870.391727748545,4872.393407748546,270.0,1.0,1,3,0,0,0,0,1,0,0,17,0,4,4,7,0,3,23,40,0,1,26,33,2,8,41,20,3,31,29,0,14,18,18,31,0,50,17,29,2,9,70,3,21,3,9,6,0,0,5,1,0,2,11,0,47,0,0,0,9,40,5,29
49304,5011.509652400636,5013.5113124006375,270.0,1.0,1,0,0,9,0,0,3,0,0,6,0,6,2,4,0,7,8,31,0,6,7,3,1,0,31,7,8,14,18,5,0,5,9,29,0,32,13,11,16,17,7,1,31,0,1,1,0,3,12,1,0,2,20,1,35,0,0,3,0,31,3,14
49308,5023.519672400636,5025.521352400636,270.0,1.0,6,0,0,13,0,1,0,0,1,7,2,10,3,8,1,3,10,40,0,6,13,3,5,5,42,14,7,13,22,9,7,6,14,11,0,34,7,13,15,31,2,1,44,2,2,1,0,22,10,1,0,4,44,2,47,0,2,15,0,24,2,3
49326,5077.564842400636,5079.566492400636,270.0,1.0,7,3,2,5,2,1,0,0,4,6,4,10,7,6,4,3,5,40,7,4,5,3,2,4,35,13,4,18,16,13,8,4,14,20,0,31,7,14,8,29,6,4,40,0,2,3,0,5,14,0,0,4,33,3,60,2,0,10,2,29,1,7
3819,1648.7004024006367,1650.7020824006365,270.0,2.0,1,0,5,8,0,0,2,0,0,18,0,0,3,3,0,1,15,16,1,2,19,13,0,10,45,10,8,57,39,11,31,7,15,4,11,0,45,32,3,13,89,1,31,0,6,3,0,6,23,0,0,6,21,0,0,1,0,1,0,4,3,0
3826,1669.7179477485456,1671.7196377485454,270.0,2.0,1,0,1,1,0,0,1,0,0,39,0,2,2,3,1,1,12,27,0,0,13,16,0,5,29,9,14,53,37,15,23,8,11,7,13,0,33,32,4,12,84,1,18,0,5,0,0,23,23,0,0,8,20,0,2,8,0,0,4,5,8,1
3853,1750.7856724006365,1752.7873524006366,270.0,2.0,2,0,0,0,0,0,1,0,0,49,0,1,1,1,0,2,9,14,0,0,22,14,0,11,39,17,1,44,47,13,27,15,9,5,4,1,33,35,1,14,74,3,20,1,4,3,0,12,16,0,0,3,20,1,2,2,0,0,1,5,4,0
3868,1795.8233277485456,1797.8249877485455,270.0,2.0,0,0,0,11,0,0,1,0,0,29,0,1,2,5,1,1,25,40,0,1,20,26,0,7,21,12,29,44,48,5,32,8,14,5,4,0,33,30,2,4,99,0,17,0,2,3,0,8,5,0,0,1,7,0,1,3,0,1,0,13,6,0
3915,1936.9412024006365,1938.9428624006366,270.0,2.0,0,0,1,3,0,0,0,0,0,46,0,0,0,1,0,0,19,19,0,0,22,15,0,8,21,12,11,38,32,4,20,7,17,8,1,0,23,30,0,8,90,0,22,1,0,3,0,13,27,5,0,2,22,0,0,0,0,1,5,13,6,1
3972,2108.084147748545,2110.0858277485454,270.0,2.0,6,0,0,4,0,0,0,0,0,23,0,0,3,2,0,1,32,36,0,1,22,23,1,6,22,16,27,49,35,4,27,8,14,4,8,68,46,34,12,8,93,0,29,0,9,2,0,7,17,2,1,5,16,0,1,0,0,1,4,14,7,2
3980,2132.104237748545,2134.1058977485454,270.0,2.0,0,7,0,0,0,0,1,0,0,24,0,0,2,1,0,2,16,6,0,0,28,23,0,12,19,3,1,37,23,2,30,14,8,11,5,0,23,19,0,2,39,0,9,2,3,0,0,4,0,0,0,0,16,0,0,5,0,1,2,9,11,0
31034,3276.0598924006367,3278.061552400636,270.0,2.0,3,7,0,1,0,0,1,0,1,16,0,3,2,1,1,1,27,46,0,7,23,33,3,9,16,6,55,30,13,3,27,12,11,37,6,0,20,16,4,4,66,0,18,0,0,1,0,0,0,0,0,0,3,0,15,0,0,3,0,3,5,12
31070,3384.150182400637,3386.151852400636,270.0,2.0,0,0,0,10,0,0,3,0,0,13,0,2,4,4,0,1,41,47,0,8,29,31,0,5,13,12,33,49,33,5,35,11,24,36,0,55,41,29,7,2,83,0,30,4,3,0,0,2,3,1,0,1,3,0,20,0,0,0,1,8,4,25
31130,3564.300672400637,3566.302342400636,270.0,2.0,2,2,0,3,0,0,1,0,0,16,0,8,2,0,2,2,54,56,0,9,26,27,3,5,15,13,32,49,31,2,27,19,22,38,0,67,33,38,2,4,77,0,28,2,0,1,0,1,0,0,1,1,5,0,15,0,0,1,4,11,4,18
31137,3585.318217748545,3587.3199077485456,270.0,2.0,5,6,0,0,0,0,1,0,0,19,0,2,0,6,3,1,41,37,0,0,28,35,0,4,6,2,38,41,25,1,30,20,20,51,1,73,29,19,1,1,57,1,12,2,4,0,0,0,1,0,1,1,1,0,14,0,0,0,1,4,1,26
31194,3756.461192400636,3758.4628624006373,270.0,2.0,0,0,1,13,0,0,2,0,0,40,0,1,1,6,0,0,42,34,0,10,29,23,1,7,16,21,13,44,35,3,21,12,7,42,0,1,32,29,2,3,63,0,25,2,1,1,0,2,4,1,0,3,6,0,37,0,0,1,2,8,2,28
49255,4864.3867177485445,4866.388417748545,270.0,2.0,2,0,4,1,0,0,3,0,4,6,0,3,1,15,1,1,42,39,0,4,27,34,1,18,55,13,32,32,21,5,13,13,18,34,0,52,23,31,11,9,56,0,24,2,11,3,0,0,6,3,0,3,20,0,53,2,0,2,5,33,15,25
49312,5035.529702400636,5037.531382400636,270.0,2.0,3,0,0,4,0,0,0,0,0,3,0,3,0,4,0,1,21,32,0,3,18,9,0,2,21,8,9,26,16,2,6,14,11,34,0,43,27,16,3,14,10,0,47,1,0,0,0,0,7,2,0,3,5,0,17,0,0,3,1,17,2,10
49388,5263.720322400636,5265.722012400636,270.0,2.0,3,2,0,1,0,0,1,1,0,8,0,5,0,2,1,1,11,32,0,9,4,6,0,0,31,10,6,15,18,7,5,8,11,23,0,37,13,12,22,22,8,0,44,0,3,0,0,3,10,3,1,4,25,1,42,1,0,12,1,27,1,18
3811,1624.6803424006366,1626.6820224006367,270.0,4.0,6,0,0,3,0,0,1,0,0,25,1,2,8,4,0,1,19,23,1,0,11,13,0,9,93,12,8,71,41,21,16,14,18,5,6,1,49,40,1,21,79,0,38,0,11,3,0,2,35,1,0,11,42,0,0,7,1,1,2,16,7,1
3827,1672.7204624006365,1674.7221424006366,270.0,4.0,1,0,4,7,0,0,0,0,1,29,0,1,7,4,0,1,16,20,0,1,17,16,0,3,52,0,2,51,29,10,22,24,14,6,9,0,48,39,1,6,57,3,37,1,4,1,0,4,12,1,1,8,17,0,0,5,0,1,2,11,4,0
3846,1729.7681077485456,1731.7698077485456,270.0,4.0,0,0,0,8,0,0,3,0,0,30,0,2,4,9,0,1,7,31,1,0,14,19,1,4,46,3,8,54,36,15,26,21,13,7,9,0,38,33,1,7,45,0,25,0,13,1,0,21,11,0,0,5,18,0,0,4,0,0,1,8,3,0
3852,1747.7831777485455,1749.7848577485456,270.0,4.0,1,0,0,1,0,0,0,0,0,33,0,0,2,2,0,3,26,29,1,1,17,21,0,4,15,3,16,36,28,5,23,21,14,11,12,1,41,26,1,5,34,0,21,1,7,2,0,5,4,0,1,3,9,0,0,2,0,0,1,4,0,0
3940,2012.0039077485453,2014.0055777485452,270.0,4.0,4,0,4,4,0,0,0,0,0,32,0,2,2,5,0,0,34,22,0,0,21,21,0,6,19,7,34,40,19,2,37,12,9,8,14,0,42,16,0,6,56,1,19,0,6,2,0,2,9,0,0,4,7,0,3,1,0,0,1,6,3,1
31041,3297.0774277485457,3299.0790877485456,270.0,4.0,26,2,0,12,0,0,3,0,0,2,0,6,3,2,2,1,44,69,1,8,27,22,1,12,32,8,15,54,20,0,26,23,17,11,4,34,47,36,0,6,56,0,27,3,1,1,0,2,3,4,0,2,8,0,20,0,0,3,5,27,9,21
31065,3369.137637748545,3371.1392977485457,270.0,4.0,2,1,0,3,0,0,0,0,1,15,0,0,2,5,0,1,29,51,0,4,32,33,1,6,22,14,43,41,27,2,31,25,21,22,0,44,42,31,3,3,84,0,16,1,6,2,0,3,2,4,0,0,14,0,14,0,0,0,0,16,3,9
31082,3420.180272400636,3422.181962400636,270.0,4.0,0,0,0,9,0,0,2,0,0,33,0,4,0,6,1,1,47,60,0,6,22,26,1,9,4,6,25,50,24,1,26,7,17,48,0,0,55,26,6,3,65,0,28,2,3,0,0,1,0,1,1,0,2,0,15,0,0,1,2,15,3,14
49228,4783.319022400636,4785.320682400637,270.0,4.0,7,2,2,3,3,1,0,0,3,7,0,3,4,7,1,3,11,40,2,10,8,6,1,0,56,9,8,21,25,20,6,13,16,27,0,44,12,19,6,31,11,0,42,0,2,0,0,5,11,1,1,8,63,2,72,1,0,8,6,52,6,6
49237,4810.341557748546,4812.343237748545,270.0,4.0,0,1,0,0,2,0,0,0,1,2,0,2,3,3,3,1,16,38,0,3,14,8,1,4,18,7,6,17,21,15,4,15,11,41,1,30,19,9,4,15,2,0,48,0,4,1,0,1,11,2,0,5,27,0,50,1,0,7,1,23,3,1
49248,4843.369182400636,4845.370862400636,270.0,4.0,6,1,1,4,1,1,0,0,0,13,1,4,1,5,0,3,11,25,0,5,13,7,1,4,33,4,5,27,18,8,2,10,14,48,1,24,18,14,1,12,1,1,46,0,5,1,0,1,5,1,0,3,30,4,55,0,1,5,5,51,6,7
49329,5086.5723077485445,5088.574007748545,270.0,4.0,0,1,0,0,0,0,3,0,0,1,0,1,1,1,1,1,28,49,0,3,32,20,0,5,22,6,14,30,10,0,14,13,11,45,1,48,18,13,4,2,14,0,26,2,8,1,0,1,0,1,0,2,1,0,13,0,0,1,2,27,0,17
49369,5206.672677748546,5208.6743377485445,270.0,4.0,2,0,0,1,0,0,0,0,2,4,0,5,6,6,1,1,19,51,0,4,20,6,1,4,30,3,7,35,17,9,3,13,10,47,1,18,29,14,0,14,0,0,51,0,4,1,0,0,7,4,0,2,23,0,30,1,0,9,3,12,2,1
49408,5323.770502400636,5325.772172400636,270.0,4.0,0,0,0,0,0,0,0,0,0,6,0,1,1,1,0,0,31,48,0,1,25,20,1,2,28,4,35,42,9,2,5,25,10,54,2,44,17,14,1,1,15,0,24,1,6,2,0,1,2,1,0,1,13,0,25,1,0,1,12,30,0,12
49426,5377.815652400636,5379.817312400636,270.0,4.0,0,3,0,1,0,0,1,0,0,7,0,3,0,0,0,1,31,41,0,1,28,29,2,9,18,3,17,36,16,3,12,26,8,41,2,37,28,20,0,1,43,0,16,0,0,0,0,1,2,1,0,1,3,0,17,0,0,1,2,29,0,29
3808,1615.6728277485456,1617.6744777485455,270.0,8.0,14,0,1,2,0,0,1,0,1,14,0,3,7,6,0,5,15,23,0,1,16,15,0,7,115,4,12,67,38,23,22,19,25,3,12,0,41,33,0,14,28,0,39,0,0,0,0,28,16,0,0,0,81,2,1,11,0,2,4,5,7,0
3823,1660.7104324006366,1662.7121024006367,270.0,8.0,0,0,4,9,0,0,0,0,0,27,0,1,7,12,0,0,28,36,0,0,19,17,0,9,47,1,12,51,22,11,22,24,22,3,14,0,63,31,0,3,61,0,35,1,1,0,0,12,4,0,0,0,18,0,0,4,0,2,1,3,4,2
3840,1711.7530777485456,1713.7547577485454,270.0,8.0,0,0,1,5,0,1,2,0,0,11,0,1,6,9,0,4,25,29,0,1,25,12,0,6,35,5,15,56,32,2,16,24,28,2,19,0,36,28,0,1,50,0,31,0,0,0,0,7,1,2,0,0,10,0,0,1,0,2,0,2,0,1
3908,1915.9236277485452,1917.9252977485453,270.0,8.0,10,0,4,1,0,0,1,0,0,28,0,1,7,11,0,3,25,22,1,1,25,10,0,6,41,9,37,54,19,15,24,22,18,11,17,0,38,21,0,4,29,0,50,0,0,1,0,4,3,0,0,0,18,0,0,1,0,1,0,1,0,0
3963,2081.061592400636,2083.063262400636,270.0,8.0,9,0,5,8,0,0,2,0,0,18,0,1,7,13,0,2,32,35,0,0,19,17,0,4,39,3,31,59,24,8,27,12,17,5,6,0,53,23,2,7,41,0,40,0,0,0,0,2,4,2,0,0,16,0,0,4,0,0,1,3,3,0
3985,2147.116782400636,2149.1184324006367,270.0,8.0,1,4,0,0,0,0,0,0,0,2,0,1,2,3,0,2,26,26,0,1,27,14,1,8,13,0,15,29,15,2,24,12,13,6,7,0,13,10,3,6,30,0,17,0,0,1,0,3,0,2,0,0,4,0,0,0,0,3,0,3,2,0
31026,3252.039822400636,3254.041502400636,270.0,8.0,0,0,0,9,0,0,1,0,3,1,0,6,1,4,1,2,37,49,0,2,36,22,3,10,2,1,74,35,5,0,24,13,13,54,6,0,12,4,0,2,37,0,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20
31042,3300.079942400637,3302.081612400636,270.0,8.0,0,7,0,2,0,0,0,0,0,9,0,2,1,2,1,2,22,31,0,6,33,11,7,12,18,1,9,21,15,1,25,11,13,28,2,16,8,11,9,9,20,0,27,0,0,1,0,1,0,1,0,0,4,0,5,0,0,6,0,2,0,6
31049,3321.097507748545,3323.099187748545,270.0,8.0,1,1,0,6,0,0,0,0,1,4,0,1,0,6,1,0,23,56,0,7,24,11,4,10,29,2,6,29,17,9,16,23,15,45,2,21,14,12,4,14,2,0,26,0,0,0,0,2,5,2,1,2,19,0,17,0,0,3,1,15,4,8
31193,3753.458707748545,3755.4603577485454,270.0,8.0,0,0,1,19,0,0,10,0,0,14,0,3,1,12,2,1,55,54,0,6,28,20,0,12,9,6,16,49,26,1,27,23,28,41,14,40,38,14,0,1,21,0,37,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,11,2,11
49258,4873.394262400636,4875.395942400636,270.0,8.0,0,3,0,0,0,0,1,0,0,4,0,0,3,7,0,0,27,33,0,0,33,18,0,10,15,2,20,29,18,0,13,13,21,35,0,6,14,8,3,3,30,0,24,2,1,1,0,1,1,3,0,0,1,0,4,0,0,1,0,3,1,16
49293,4978.482047748546,4980.483717748545,270.0,8.0,5,1,0,7,1,2,0,0,1,6,0,2,7,6,0,3,7,28,0,9,18,4,2,5,27,10,3,23,26,15,8,13,23,35,0,17,8,9,2,23,0,3,53,3,3,2,0,8,15,3,3,6,51,1,68,0,1,9,2,39,2,3
49330,5089.5748624006355,5091.576522400636,270.0,8.0,0,0,0,0,0,0,1,0,0,1,0,0,3,3,0,2,5,43,0,2,18,5,0,3,8,9,3,26,16,4,9,6,18,34,0,11,8,13,8,12,3,0,35,2,2,1,0,0,3,0,0,1,7,0,7,0,0,1,0,11,0,10
49348,5143.620022400636,5145.621672400636,270.0,8.0,3,0,0,1,0,0,2,0,0,3,0,1,0,1,1,1,11,34,0,7,9,3,1,3,19,2,4,28,17,8,5,7,17,34,0,22,14,9,4,10,1,1,52,1,2,0,0,0,8,1,0,0,16,0,35,2,0,4,1,18,1,6
49382,5245.7052924006375,5247.706952400637,270.0,8.0,0,1,0,2,0,0,4,0,1,8,0,1,1,7,1,1,16,41,0,5,13,4,0,0,42,6,4,28,13,12,5,18,24,49,0,14,14,16,8,12,1,0,46,1,1,1,0,1,7,1,1,2,15,1,57,2,0,7,10,43,15,8
3821,1654.7054124006365,1656.7071024006366,270.0,15.0,0,0,3,19,0,0,0,0,1,20,0,2,9,27,0,4,26,40,0,2,23,10,0,4,61,7,9,43,37,32,25,24,24,6,22,0,12,32,0,5,25,0,47,2,0,0,0,4,0,0,0,0,28,0,0,0,0,1,0,1,0,0
3839,1708.7505424006365,1710.7522224006366,270.0,15.0,0,0,1,2,1,4,1,0,3,0,0,4,5,8,1,3,38,29,0,0,21,32,2,25,51,0,12,42,32,6,11,28,16,7,24,0,7,29,1,5,22,0,23,2,1,0,0,2,3,0,0,0,17,0,0,1,0,1,0,0,0,2
3850,1741.7781677485455,1743.7798277485456,270.0,15.0,0,0,1,1,0,0,1,0,0,28,0,0,0,3,0,5,33,40,0,1,19,22,1,4,34,0,37,41,28,15,21,19,20,4,15,0,13,18,0,1,22,0,32,0,1,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0
3862,1777.8082477485455,1779.8099377485455,270.0,15.0,0,0,6,7,0,0,1,0,5,26,0,1,7,19,1,1,35,27,0,0,24,8,0,5,34,4,0,48,33,17,22,23,22,4,14,0,17,19,0,1,13,0,35,1,0,0,0,1,0,1,0,1,15,0,0,0,0,1,0,0,0,0
3902,1897.9085777485452,1899.9102477485453,270.0,15.0,0,1,1,13,0,0,3,0,0,5,0,1,5,15,0,0,47,54,0,1,27,11,1,3,15,1,19,47,10,4,23,16,28,21,16,0,12,10,0,0,27,1,24,2,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0
3920,1951.9537377485456,1953.9554277485456,270.0,15.0,1,0,2,10,0,0,2,0,1,27,0,1,3,23,0,1,19,19,1,5,28,6,0,2,30,2,5,40,23,18,25,23,26,2,22,0,12,21,0,3,20,0,39,0,0,0,0,6,0,0,0,0,10,0,0,0,0,1,0,0,0,0
3927,1972.9712924006367,1974.9729624006366,270.0,15.0,0,0,1,10,0,0,1,0,2,6,0,0,3,16,0,2,44,50,0,0,23,20,0,4,9,0,40,41,11,2,34,13,20,20,17,0,15,10,0,2,27,0,29,2,0,0,0,3,0,2,0,0,2,0,0,0,0,1,0,0,0,0
3929,1978.9763124006365,1980.9779824006366,270.0,15.0,0,0,5,3,0,0,1,0,0,12,0,1,6,11,0,4,47,18,0,2,25,16,0,1,8,0,9,39,15,1,24,15,29,13,15,0,11,8,2,0,30,0,26,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
31015,3219.012257748545,3221.013907748545,270.0,15.0,0,0,0,1,0,0,2,0,0,13,0,3,2,15,3,1,48,56,1,6,30,25,3,3,13,0,34,43,17,0,23,11,24,38,6,11,11,16,0,2,41,0,16,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,17
31054,3336.110032400636,3338.111732400637,270.0,15.0,3,1,1,3,0,0,0,0,0,1,0,6,0,7,1,3,27,30,0,3,15,4,1,4,41,5,9,20,15,4,6,13,13,25,1,20,7,13,3,14,3,0,26,2,0,3,0,2,6,3,0,2,21,1,51,0,0,7,4,29,13,3
31064,3366.135122400636,3368.136812400636,270.0,15.0,0,8,0,12,0,0,2,0,0,1,0,1,1,22,1,0,44,45,0,4,32,21,3,11,21,3,16,33,9,1,13,8,12,31,2,0,5,9,7,2,9,0,12,1,0,0,0,0,1,2,0,0,2,0,4,0,0,2,0,1,0,12
49292,4975.479542400636,4977.481222400636,270.0,15.0,8,1,0,4,2,0,2,0,3,10,1,3,8,3,0,0,7,32,2,12,12,4,0,4,34,5,6,31,20,8,4,12,19,32,0,10,17,7,3,17,0,2,55,5,3,2,0,2,13,1,1,5,34,0,45,1,0,6,4,27,4,2
49294,4981.4845624006375,4983.486232400636,270.0,15.0,3,0,8,0,1,0,3,0,0,3,1,1,6,0,0,2,8,15,0,4,15,13,1,5,21,3,3,19,14,1,6,9,14,32,0,8,8,4,3,9,0,0,45,6,4,3,0,1,7,1,2,2,8,0,39,2,0,6,0,22,3,2
49306,5017.5146624006375,5019.516332400636,270.0,15.0,1,1,1,1,0,0,6,0,0,2,0,0,1,3,2,0,17,21,0,3,11,3,0,4,45,3,3,19,15,3,4,10,9,37,0,16,8,10,5,12,3,1,32,1,2,0,0,0,7,1,0,1,19,0,41,0,1,1,3,27,3,1
49417,5350.7930677485465,5352.794737748545,270.0,15.0,0,1,0,4,0,0,0,0,0,2,0,1,6,3,1,0,41,50,0,4,29,19,2,9,13,1,27,36,18,1,9,16,19,40,8,50,14,10,1,2,48,0,18,3,0,0,0,0,1,2,0,0,2,0,1,0,0,2,0,4,2,17
3824,1663.7129477485455,1665.7146377485456,315.0,1.0,1,0,1,26,10,0,0,0,1,9,21,2,24,30,0,1,2,51,8,2,59,7,1,4,45,19,0,12,39,44,9,54,7,3,6,0,10,34,16,26,42,20,40,0,2,2,0,54,36,11,3,49,38,0,11,4,0,4,0,26,20,4
3851,1744.7806624006366,1746.7823324006365,315.0,1.0,0,0,0,37,5,1,1,0,1,8,28,1,14,37,0,0,0,49,3,2,61,4,4,10,26,16,4,15,41,48,2,47,15,1,20,0,7,34,8,24,31,28,22,0,0,0,0,37,46,10,2,46,33,0,3,4,0,0,1,39,20,2
3874,1813.8383377485452,1815.8400177485453,315.0,1.0,0,0,0,31,8,0,0,0,1,1,16,1,18,48,0,0,1,66,1,2,48,7,2,9,22,16,2,17,43,40,15,43,18,5,22,1,15,33,19,26,45,23,23,0,0,0,0,1,45,11,1,32,25,0,3,3,0,0,2,38,17,1
3978,2126.0992277485457,2128.1008777485454,315.0,1.0,0,2,2,25,0,0,1,0,1,2,23,0,20,50,0,0,0,53,5,0,54,1,0,8,11,7,3,10,30,12,19,38,10,9,23,0,14,24,1,9,47,7,12,0,0,0,0,6,13,7,0,7,14,0,22,1,0,0,1,8,6,11
31014,3216.0097224006367,3218.011402400636,315.0,1.0,0,4,0,32,4,0,1,0,0,2,24,3,16,38,0,6,1,51,2,3,47,12,13,7,12,2,14,26,34,6,19,43,5,42,8,1,11,26,4,8,39,3,18,0,0,0,0,0,1,6,0,1,4,0,42,0,0,0,0,20,5,17
31032,3270.054862400636,3272.0565424006368,315.0,1.0,0,2,0,40,1,0,0,0,5,10,15,6,8,28,0,1,0,55,4,5,43,10,8,6,27,0,8,14,15,14,15,43,12,24,7,0,5,26,3,3,23,3,18,0,2,1,0,2,2,9,0,1,23,0,69,0,0,0,3,47,8,6
31055,3339.112527748545,3341.114217748545,315.0,1.0,4,2,0,29,0,0,0,0,0,10,13,11,4,26,0,0,0,52,8,5,24,7,8,3,18,1,0,8,11,8,4,7,4,31,1,32,10,11,18,12,2,2,48,0,0,2,0,3,8,3,2,3,6,0,18,0,0,4,0,12,3,6
31169,3681.3984977485457,3683.4001877485457,315.0,1.0,0,0,0,35,6,0,1,0,0,9,12,13,12,63,0,1,0,74,0,4,49,5,4,6,23,13,7,17,38,37,15,52,23,20,8,58,10,30,39,23,39,11,36,0,2,3,0,13,5,9,1,6,18,0,135,1,0,1,7,49,8,42
31196,3762.466222400636,3764.467882400636,315.0,1.0,0,4,0,43,0,0,1,0,2,9,5,14,11,55,0,1,0,73,1,1,56,7,3,7,6,12,12,25,31,10,16,31,10,48,7,54,18,23,13,5,41,5,29,2,0,0,0,1,2,11,0,0,2,0,35,0,0,0,0,13,2,43
49244,4831.359162400636,4833.360832400636,315.0,1.0,2,0,0,33,0,0,0,0,1,11,7,16,3,25,0,0,0,57,5,7,30,4,6,4,16,6,4,6,21,15,4,22,8,37,1,41,12,15,14,9,2,6,57,0,1,2,0,2,14,7,2,9,26,0,88,0,0,3,0,36,2,18
49275,4924.436877748545,4926.438567748545,315.0,1.0,3,0,1,17,0,0,2,0,3,7,9,6,11,15,0,1,2,38,4,14,26,6,3,9,21,6,3,2,21,9,11,17,6,48,2,23,9,17,5,18,1,10,45,0,2,8,0,5,16,5,4,5,34,0,112,3,0,10,2,32,0,4
49276,4927.439412400636,4929.441082400636,315.0,1.0,8,1,0,23,2,2,0,3,4,10,7,15,6,11,1,5,0,38,5,8,37,7,4,8,25,15,1,2,24,19,6,31,14,28,2,18,5,17,9,25,0,2,50,4,0,4,0,15,20,9,3,10,41,0,114,2,0,13,7,50,4,7
49299,4996.497107748545,4998.498767748545,315.0,1.0,4,1,0,29,1,0,0,0,1,2,7,4,3,12,0,2,0,37,1,4,37,3,7,7,18,10,1,9,15,21,1,32,11,30,1,17,9,18,9,15,0,22,36,2,1,3,0,3,14,8,3,5,21,0,102,2,0,6,14,64,4,3
49404,5311.760462400636,5313.762152400636,315.0,1.0,7,1,0,26,0,0,1,0,1,1,0,13,4,20,0,2,0,47,0,0,31,2,4,5,15,3,1,7,11,12,3,14,4,36,0,26,10,17,10,7,0,3,46,0,0,2,0,0,14,7,0,7,16,0,68,0,0,1,5,47,3,7
49405,5314.762957748546,5316.764617748546,315.0,1.0,6,1,1,19,1,0,5,0,1,7,8,14,8,13,0,2,1,48,3,2,31,6,2,7,5,9,2,9,16,26,3,20,9,48,7,20,11,14,6,6,0,11,49,0,2,2,0,0,17,7,2,6,8,0,134,2,0,2,4,59,2,1
3843,1720.7605924006366,1722.7622724006367,315.0,2.0,0,0,0,37,1,0,1,0,0,7,26,3,19,46,0,1,0,53,2,0,58,8,0,4,15,0,1,18,41,27,8,30,5,4,15,0,26,34,3,9,37,18,40,1,1,3,0,6,25,9,1,12,6,0,2,3,0,1,0,5,1,0
3952,2048.0340077485457,2050.0356677485456,315.0,2.0,2,0,1,35,0,0,1,0,0,5,20,1,7,37,0,0,0,43,0,0,56,4,0,2,6,2,3,23,25,5,11,30,5,3,11,0,18,20,11,7,45,1,35,0,0,0,0,3,24,8,0,5,4,0,1,0,0,0,1,7,5,0
3986,2150.119287748545,2152.1210077485457,315.0,2.0,0,4,0,36,0,0,0,0,0,2,3,0,15,37,0,1,0,46,0,1,55,19,0,5,8,0,14,15,14,4,24,19,2,7,8,0,14,11,0,1,46,0,11,0,0,1,0,0,0,14,1,0,0,0,14,1,0,0,1,11,4,0
31035,3279.0623777485457,3281.064067748545,315.0,2.0,0,1,0,45,2,0,2,0,3,2,17,12,17,60,0,0,0,72,6,5,50,14,6,6,20,4,1,22,24,8,17,27,9,18,2,6,19,22,9,6,46,4,37,0,3,5,0,2,2,17,0,1,5,0,31,1,0,0,6,34,8,12
31073,3393.1576777485457,3395.1593877485457,315.0,2.0,0,1,0,39,2,1,1,0,0,1,23,11,23,72,0,1,0,79,3,4,57,8,4,11,10,6,4,32,30,12,16,32,9,40,2,38,22,27,20,7,51,3,55,0,1,1,0,0,4,14,0,0,5,0,55,0,0,1,2,20,4,25
31075,3399.162707748545,3401.164367748545,315.0,2.0,0,0,0,38,0,0,1,0,0,5,20,12,20,59,0,4,0,62,13,3,49,13,5,4,17,3,3,31,17,13,11,33,11,42,3,0,21,29,8,7,19,7,48,2,1,1,0,4,6,19,1,2,8,0,41,0,0,0,2,26,3,15
31097,3465.2179277485457,3467.2195677485456,315.0,2.0,8,1,0,55,0,0,2,2,0,6,19,10,5,50,1,1,0,65,7,10,52,6,4,8,11,7,13,20,23,5,17,23,10,63,3,1,33,22,8,5,46,5,34,1,0,0,0,1,4,15,0,1,4,0,31,0,0,0,1,8,3,7
